"postcode","buurt_naam","buurt_vollcode"
"1094ND",Noordwestkwadrant Indische buurt Noord,M31a
"1094NE",Noordwestkwadrant Indische buurt Zuid,M31b
"1094NG",Noordwestkwadrant Indische buurt Zuid,M31b
"1094NH",Noordwestkwadrant Indische buurt Zuid,M31b
"1094NJ",Noordwestkwadrant Indische buurt Zuid,M31b
"1094NK",Zuidwestkwadrant Indische buurt,M31c
"1094NL",Zuidwestkwadrant Indische buurt,M31c
"1094NM",Zuidwestkwadrant Indische buurt,M31c
"1094NN",Zuidwestkwadrant Indische buurt,M31c
"1094NP",Zuidwestkwadrant Indische buurt,M31c
"1094NR",Zuidwestkwadrant Indische buurt,M31c
"1094NS",Zuidwestkwadrant Indische buurt,M31c
"1094NT",Zuidwestkwadrant Indische buurt,M31c
"1094NV",Zuidwestkwadrant Indische buurt,M31c
"1094NW",Noordwestkwadrant Indische buurt Zuid,M31b
"1094NX",Noordwestkwadrant Indische buurt Zuid,M31b
"1094NZ",Noordwestkwadrant Indische buurt Zuid,M31b
"1094PA",Noordwestkwadrant Indische buurt Zuid,M31b
"1094PB",Noordwestkwadrant Indische buurt Zuid,M31b
"1094PC",Noordwestkwadrant Indische buurt Zuid,M31b
"1094PD",Noordwestkwadrant Indische buurt Zuid,M31b
"1094PE",Noordwestkwadrant Indische buurt Zuid,M31b
"1094PG",Noordwestkwadrant Indische buurt Zuid,M31b
"1094PJ",Zuidwestkwadrant Indische buurt,M31c
"1094PK",Zuidwestkwadrant Indische buurt,M31c
"1094PL",Zuidwestkwadrant Indische buurt,M31c
"1094PM",Zuidwestkwadrant Indische buurt,M31c
"1094PN",Zuidwestkwadrant Indische buurt,M31c
"1094PP",Zuidwestkwadrant Indische buurt,M31c
"1094PR",Zuidwestkwadrant Indische buurt,M31c
"1094PS",Zuidwestkwadrant Indische buurt,M31c
"1094PT",Zuidwestkwadrant Indische buurt,M31c
"1094PW",Zuidwestkwadrant Indische buurt,M31c
"1094PX",Zuidwestkwadrant Indische buurt,M31c
"1094PZ",Zuidwestkwadrant Indische buurt,M31c
"1094RA",Zuidwestkwadrant Indische buurt,M31c
"1094RB",Zuidwestkwadrant Indische buurt,M31c
"1094RC",Zuidwestkwadrant Indische buurt,M31c
"1094RD",Zuidwestkwadrant Indische buurt,M31c
"1094RE",Zuidwestkwadrant Indische buurt,M31c
"1094RH",Zuidwestkwadrant Indische buurt,M31c
"1094RK",Zuidwestkwadrant Indische buurt,M31c
"1094RL",Zuidwestkwadrant Indische buurt,M31c
"1094RN",Zuidwestkwadrant Indische buurt,M31c
"1094RP",Zuidwestkwadrant Indische buurt,M31c
"1094RR",Zuidwestkwadrant Indische buurt,M31c
"1094RS",Zuidwestkwadrant Indische buurt,M31c
"1094RT",Zuidwestkwadrant Indische buurt,M31c
"1094RV",Zuidwestkwadrant Indische buurt,M31c
"1094RW",Zuidwestkwadrant Indische buurt,M31c
"1094RX",Zuidwestkwadrant Indische buurt,M31c
"1094RZ",Zuidwestkwadrant Indische buurt,M31c
"1094SB",Zuidwestkwadrant Indische buurt,M31c
"1094SC",Zuidwestkwadrant Indische buurt,M31c
"1094SE",Zuidwestkwadrant Indische buurt,M31c
"1094SG",Zuidwestkwadrant Indische buurt,M31c
"1094SH",Zuidwestkwadrant Indische buurt,M31c
"1094SJ",Zuidwestkwadrant Indische buurt,M31c
"1094SK",Zuidwestkwadrant Indische buurt,M31c
"1094SL",Zuidwestkwadrant Indische buurt,M31c
"1094SM",Zuidwestkwadrant Indische buurt,M31c
"1094SN",Zuidwestkwadrant Indische buurt,M31c
"1094SP",Zuidwestkwadrant Indische buurt,M31c
"1094SR",Zuidwestkwadrant Indische buurt,M31c
"1094ST",Zuidwestkwadrant Indische buurt,M31c
"1094SV",Zuidwestkwadrant Indische buurt,M31c
"1094SW",Zuidwestkwadrant Indische buurt,M31c
"1094SX",Zuidwestkwadrant Indische buurt,M31c
"1094SZ",Zuidwestkwadrant Indische buurt,M31c
"1094TA",Zuidwestkwadrant Indische buurt,M31c
"1094TB",Zuidwestkwadrant Indische buurt,M31c
"1094TC",Zuidwestkwadrant Indische buurt,M31c
"1094TD",Zuidwestkwadrant Indische buurt,M31c
"1094TE",Zuidwestkwadrant Indische buurt,M31c
"1094TG",Zuidwestkwadrant Indische buurt,M31c
"1094TH",Zuidwestkwadrant Indische buurt,M31c
"1094TJ",Zuidwestkwadrant Indische buurt,M31c
"1094TK",Zuidwestkwadrant Indische buurt,M31c
"1094TL",Zuidwestkwadrant Indische buurt,M31c
"1094TR",Zuidwestkwadrant Indische buurt,M31c
"1094TS",Zuidwestkwadrant Indische buurt,M31c
"1094TV",Zuidwestkwadrant Indische buurt,M31c
"1094TX",Zuidwestkwadrant Indische buurt,M31c
"1094VA",Zuidwestkwadrant Indische buurt,M31c
"1094XB",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XC",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XD",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XE",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XG",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XH",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XJ",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XK",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XL",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XM",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XN",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XP",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XR",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XS",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XT",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XV",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XW",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XX",Noordwestkwadrant Indische buurt Zuid,M31b
"1094XZ",Noordwestkwadrant Indische buurt Zuid,M31b
"1094ZA",Noordwestkwadrant Indische buurt Zuid,M31b
"1094ZB",Noordwestkwadrant Indische buurt Zuid,M31b
"1094ZC",Noordwestkwadrant Indische buurt Zuid,M31b
"1094ZD",Noordwestkwadrant Indische buurt Zuid,M31b
"1095AA",Noordoostkwadrant Indische buurt,M32a
"1095AB",Noordoostkwadrant Indische buurt,M32a
"1095AC",Noordoostkwadrant Indische buurt,M32a
"1095AD",Noordoostkwadrant Indische buurt,M32a
"1095AE",Zeeburgerdijk Oost,M32c
"1095AG",Noordoostkwadrant Indische buurt,M32a
"1095AH",Noordoostkwadrant Indische buurt,M32a
"1095AJ",Noordoostkwadrant Indische buurt,M32a
"1095AK",Noordoostkwadrant Indische buurt,M32a
"1095AL",Noordoostkwadrant Indische buurt,M32a
"1095AM",Noordoostkwadrant Indische buurt,M32a
"1095AN",Noordoostkwadrant Indische buurt,M32a
"1095AP",Noordoostkwadrant Indische buurt,M32a
"1095AR",Noordoostkwadrant Indische buurt,M32a
"1095AS",Noordoostkwadrant Indische buurt,M32a
"1095AT",Noordoostkwadrant Indische buurt,M32a
"1095AV",Noordoostkwadrant Indische buurt,M32a
"1095AW",Noordoostkwadrant Indische buurt,M32a
"1095AX",Noordoostkwadrant Indische buurt,M32a
"1095AZ",Noordoostkwadrant Indische buurt,M32a
"1095BA",Noordoostkwadrant Indische buurt,M32a
"1095BB",Zuidoostkwadrant Indische buurt,M32b
"1095BC",Zuidoostkwadrant Indische buurt,M32b
"1095BD",Zuidoostkwadrant Indische buurt,M32b
"1095BJ",Zuidoostkwadrant Indische buurt,M32b
"1095BK",Noordoostkwadrant Indische buurt,M32a
"1095BL",Noordoostkwadrant Indische buurt,M32a
"1095BM",Noordoostkwadrant Indische buurt,M32a
"1095BN",Noordoostkwadrant Indische buurt,M32a
"1095BP",Noordoostkwadrant Indische buurt,M32a
"1095BR",Noordoostkwadrant Indische buurt,M32a
"1095BS",Noordoostkwadrant Indische buurt,M32a
"1095BT",Noordoostkwadrant Indische buurt,M32a
"1095BV",Noordoostkwadrant Indische buurt,M32a
"1095BW",Noordoostkwadrant Indische buurt,M32a
"1095BX",Noordoostkwadrant Indische buurt,M32a
"1095BZ",Noordoostkwadrant Indische buurt,M32a
"1095CA",Noordoostkwadrant Indische buurt,M32a
"1095CB",Noordoostkwadrant Indische buurt,M32a
"1095CC",Noordoostkwadrant Indische buurt,M32a
"1095CD",Noordoostkwadrant Indische buurt,M32a
"1095CH",Noordoostkwadrant Indische buurt,M32a
"1095CJ",Noordoostkwadrant Indische buurt,M32a
"1095CK",Noordoostkwadrant Indische buurt,M32a
"1095CL",Noordoostkwadrant Indische buurt,M32a
"1095CM",Noordoostkwadrant Indische buurt,M32a
"1095CN",Noordoostkwadrant Indische buurt,M32a
"1095CP",Noordoostkwadrant Indische buurt,M32a
"1095CR",Noordoostkwadrant Indische buurt,M32a
"1095CS",Noordoostkwadrant Indische buurt,M32a
"1095CV",Noordoostkwadrant Indische buurt,M32a
"1095CW",Noordoostkwadrant Indische buurt,M32a
"1095CX",Noordoostkwadrant Indische buurt,M32a
"1095CZ",Noordoostkwadrant Indische buurt,M32a
"1095DA",Zuidoostkwadrant Indische buurt,M32b
"1095DB",Zuidoostkwadrant Indische buurt,M32b
"1095DC",Zuidoostkwadrant Indische buurt,M32b
"1095DD",Zuidoostkwadrant Indische buurt,M32b
"1095DE",Noordoostkwadrant Indische buurt,M32a
"1095DG",Noordoostkwadrant Indische buurt,M32a
"1095DH",Flevopark,M32d
"1095DJ",Zeeburgerdijk Oost,M32c
"1095DK",Zuidoostkwadrant Indische buurt,M32b
"1095DM",Noordoostkwadrant Indische buurt,M32a
"1095DN",Noordoostkwadrant Indische buurt,M32a
"1095DP",Zeeburgerdijk Oost,M32c
"1095DR",Noordoostkwadrant Indische buurt,M32a
"1095DS",Noordoostkwadrant Indische buurt,M32a
"1095DT",Zuidoostkwadrant Indische buurt,M32b
"1095DV",Noordoostkwadrant Indische buurt,M32a
"1095DW",Zeeburgerdijk Oost,M32c
"1095DX",Zuidoostkwadrant Indische buurt,M32b
"1095EA",Noordoostkwadrant Indische buurt,M32a
"1095EC",Zuidoostkwadrant Indische buurt,M32b
"1095ED",Zuidoostkwadrant Indische buurt,M32b
"1095EE",Zuidoostkwadrant Indische buurt,M32b
"1095EG",Zuidoostkwadrant Indische buurt,M32b
"1095EJ",Zuidoostkwadrant Indische buurt,M32b
"1095EK",Zuidoostkwadrant Indische buurt,M32b
"1095EL",Zuidoostkwadrant Indische buurt,M32b
"1095EM",Zuidoostkwadrant Indische buurt,M32b
"1095EN",Zuidoostkwadrant Indische buurt,M32b
"1095EP",Zuidoostkwadrant Indische buurt,M32b
"1095ER",Zuidoostkwadrant Indische buurt,M32b
"1095ES",Zuidoostkwadrant Indische buurt,M32b
"1095ET",Zuidoostkwadrant Indische buurt,M32b
"1095EV",Zuidoostkwadrant Indische buurt,M32b
"1095EW",Zuidoostkwadrant Indische buurt,M32b
"1095EX",Zuidoostkwadrant Indische buurt,M32b
"1095EZ",Zuidoostkwadrant Indische buurt,M32b
"1095GA",Zuidoostkwadrant Indische buurt,M32b
"1095GB",Zuidoostkwadrant Indische buurt,M32b
"1095GC",Zuidoostkwadrant Indische buurt,M32b
"1095GD",Zuidoostkwadrant Indische buurt,M32b
"1095GE",Zuidoostkwadrant Indische buurt,M32b
"1095GG",Zuidoostkwadrant Indische buurt,M32b
"1095GH",Zuidoostkwadrant Indische buurt,M32b
"1095GJ",Zuidoostkwadrant Indische buurt,M32b
"1095GK",Zuidoostkwadrant Indische buurt,M32b
"1095GL",Zuidoostkwadrant Indische buurt,M32b
"1095GP",Zuidoostkwadrant Indische buurt,M32b
"1095GT",Zuidoostkwadrant Indische buurt,M32b
"1095GV",Zuidoostkwadrant Indische buurt,M32b
"1095GW",Zuidoostkwadrant Indische buurt,M32b
"1095GX",Zuidoostkwadrant Indische buurt,M32b
"1095GZ",Zuidoostkwadrant Indische buurt,M32b
"1095HA",Zuidoostkwadrant Indische buurt,M32b
"1095HB",Zuidoostkwadrant Indische buurt,M32b
"1095HC",Zuidoostkwadrant Indische buurt,M32b
"1095HG",Zuidoostkwadrant Indische buurt,M32b
"1095HH",Zuidoostkwadrant Indische buurt,M32b
"1095HK",Zuidoostkwadrant Indische buurt,M32b
"1095HL",Zuidoostkwadrant Indische buurt,M32b
"1095HM",Zuidoostkwadrant Indische buurt,M32b
"1095HN",Zuidoostkwadrant Indische buurt,M32b
"1095HP",Zuidoostkwadrant Indische buurt,M32b
"1095HR",Zuidoostkwadrant Indische buurt,M32b
"1095HS",Zuidoostkwadrant Indische buurt,M32b
"1095HT",Zuidoostkwadrant Indische buurt,M32b
"1095HV",Zuidoostkwadrant Indische buurt,M32b
"1095HW",Zuidoostkwadrant Indische buurt,M32b
"1095HX",Zuidoostkwadrant Indische buurt,M32b
"1095HZ",Zuidoostkwadrant Indische buurt,M32b
"1095JA",Zuidoostkwadrant Indische buurt,M32b
"1095JB",Zuidoostkwadrant Indische buurt,M32b
"1095JC",Zuidoostkwadrant Indische buurt,M32b
"1095JD",Zuidoostkwadrant Indische buurt,M32b
"1095JE",Zuidoostkwadrant Indische buurt,M32b
"1095JG",Zuidoostkwadrant Indische buurt,M32b
"1095JH",Zuidoostkwadrant Indische buurt,M32b
"1095JJ",Zuidoostkwadrant Indische buurt,M32b
"1095JK",Zuidoostkwadrant Indische buurt,M32b
"1095JL",Zuidoostkwadrant Indische buurt,M32b
"1095JM",Noordoostkwadrant Indische buurt,M32a
"1095JN",Noordoostkwadrant Indische buurt,M32a
"1095JP",Noordoostkwadrant Indische buurt,M32a
"1095JR",Noordoostkwadrant Indische buurt,M32a
"1095JS",Noordoostkwadrant Indische buurt,M32a
"1095JT",Noordoostkwadrant Indische buurt,M32a
"1095JV",Noordoostkwadrant Indische buurt,M32a
"1095JW",Zuidoostkwadrant Indische buurt,M32b
"1095JX",Zuidoostkwadrant Indische buurt,M32b
"1095JZ",Zuidoostkwadrant Indische buurt,M32b
"1095KA",Zuidoostkwadrant Indische buurt,M32b
"1095KB",Zuidoostkwadrant Indische buurt,M32b
"1095KC",Zuidoostkwadrant Indische buurt,M32b
"1095KD",Zuidoostkwadrant Indische buurt,M32b
"1095KE",Flevopark,M32d
"1095KG",Zeeburgereiland Zuidoost,M34c
"1095KH",Flevopark,M32d
"1095KJ",Zeeburgereiland Zuidwest,M34d
"1095KK",Nieuwe Diep/Diemerpark,M34e
"1095KL",Nieuwe Diep/Diemerpark,M34e
"1095KN",Zeeburgereiland Zuidwest,M34d
"1095KP",Zeeburgereiland Noordwest,M34a
"1095KS",Zuidoostkwadrant Indische buurt,M32b
"1095KT",Zuidoostkwadrant Indische buurt,M32b
"1095KV",Zuidoostkwadrant Indische buurt,M32b
"1095KW",Zuidoostkwadrant Indische buurt,M32b
"1095KX",Zeeburgereiland Zuidoost,M34c
"1095KZ",Zeeburgereiland Zuidwest,M34d
"1095LA",Noordoostkwadrant Indische buurt,M32a
"1095LB",Noordoostkwadrant Indische buurt,M32a
"1095LC",Noordoostkwadrant Indische buurt,M32a
"1095LD",Noordoostkwadrant Indische buurt,M32a
"1095LE",Noordoostkwadrant Indische buurt,M32a
"1095LG",Zeeburgerdijk Oost,M32c
"1095LH",Zeeburgerdijk Oost,M32c
"1095LJ",Zeeburgerdijk Oost,M32c
"1095MA",RI Oost terrein,M34f
"1095MB",RI Oost terrein,M34f
"1095MC",RI Oost terrein,M34f
"1095MD",RI Oost terrein,M34f
"1095ME",RI Oost terrein,M34f
"1095MJ",RI Oost terrein,M34f
"1095MK",RI Oost terrein,M34f
"1095ML",RI Oost terrein,M34f
"1095MM",RI Oost terrein,M34f
"1095MN",RI Oost terrein,M34f
"1095MP",RI Oost terrein,M34f
"1095MR",RI Oost terrein,M34f
"1095MS",RI Oost terrein,M34f
"1095MT",RI Oost terrein,M34f
"1095MV",Zeeburgereiland Noordoost,M34g
"1095MW",RI Oost terrein,M34f
"1095MX",RI Oost terrein,M34f
"1095RP",Noordoostkwadrant Indische buurt,M32a
"1095RZ",Noordoostkwadrant Indische buurt,M32a
"1095SC",Noordoostkwadrant Indische buurt,M32a
"1095SE",Noordoostkwadrant Indische buurt,M32a
"1095SG",Noordoostkwadrant Indische buurt,M32a
"1095SH",Noordoostkwadrant Indische buurt,M32a
"1095SJ",Noordoostkwadrant Indische buurt,M32a
"1095SK",Noordoostkwadrant Indische buurt,M32a
"1095ST",Noordoostkwadrant Indische buurt,M32a
"1095SV",Noordoostkwadrant Indische buurt,M32a
"1095SZ",Noordoostkwadrant Indische buurt,M32a
"1095TA",Noordoostkwadrant Indische buurt,M32a
"1095TD",Noordoostkwadrant Indische buurt,M32a
"1095TE",Noordoostkwadrant Indische buurt,M32a
"1095TG",Noordoostkwadrant Indische buurt,M32a
"1095TH",Noordoostkwadrant Indische buurt,M32a
"1095TJ",Noordoostkwadrant Indische buurt,M32a
"1095TL",Noordoostkwadrant Indische buurt,M32a
"1095TM",Noordoostkwadrant Indische buurt,M32a
"1095TN",Noordoostkwadrant Indische buurt,M32a
"1095TP",Noordoostkwadrant Indische buurt,M32a
"1095TR",Noordoostkwadrant Indische buurt,M32a
"1095TS",Noordoostkwadrant Indische buurt,M32a
"1095TT",Noordoostkwadrant Indische buurt,M32a
"1095TV",Noordoostkwadrant Indische buurt,M32a
"1095VA",Noordoostkwadrant Indische buurt,M32a
"1095VB",Noordoostkwadrant Indische buurt,M32a
"1095VC",Noordoostkwadrant Indische buurt,M32a
"1095VD",Noordoostkwadrant Indische buurt,M32a
"1095VE",Noordoostkwadrant Indische buurt,M32a
"1095VG",Noordoostkwadrant Indische buurt,M32a
"1095VH",Noordoostkwadrant Indische buurt,M32a
"1095VJ",Noordoostkwadrant Indische buurt,M32a
"1095VK",Noordoostkwadrant Indische buurt,M32a
"1095VL",Noordoostkwadrant Indische buurt,M32a
"1095VM",Noordoostkwadrant Indische buurt,M32a
"1095VN",Noordoostkwadrant Indische buurt,M32a
"1095VP",Noordoostkwadrant Indische buurt,M32a
"1095VR",Noordoostkwadrant Indische buurt,M32a
"1095VS",Noordoostkwadrant Indische buurt,M32a
"1095VT",Noordoostkwadrant Indische buurt,M32a
"1095VV",Noordoostkwadrant Indische buurt,M32a
"1095VW",Noordoostkwadrant Indische buurt,M32a
"1095VX",Noordoostkwadrant Indische buurt,M32a
"1095VZ",Noordoostkwadrant Indische buurt,M32a
"1095WB",Noordoostkwadrant Indische buurt,M32a
"1095WE",Noordoostkwadrant Indische buurt,M32a
"1095WG",Noordoostkwadrant Indische buurt,M32a
"1095WH",Noordoostkwadrant Indische buurt,M32a
"1095WJ",Noordoostkwadrant Indische buurt,M32a
"1095XA",Noordoostkwadrant Indische buurt,M32a
"1095XB",Noordoostkwadrant Indische buurt,M32a
"1095XC",Noordoostkwadrant Indische buurt,M32a
"1095XE",Noordoostkwadrant Indische buurt,M32a
"1095XG",Noordoostkwadrant Indische buurt,M32a
"1095XH",Noordoostkwadrant Indische buurt,M32a
"1095XJ",Noordoostkwadrant Indische buurt,M32a
"1095XL",Noordoostkwadrant Indische buurt,M32a
"1095XM",Noordoostkwadrant Indische buurt,M32a
"1095XN",Noordoostkwadrant Indische buurt,M32a
"1095XP",Noordoostkwadrant Indische buurt,M32a
"1095XR",Noordoostkwadrant Indische buurt,M32a
"1095XS",Noordoostkwadrant Indische buurt,M32a
"1095XT",Noordoostkwadrant Indische buurt,M32a
"1095XV",Noordoostkwadrant Indische buurt,M32a
"1095XW",Noordoostkwadrant Indische buurt,M32a
"1095XX",Noordoostkwadrant Indische buurt,M32a
"1095XZ",Noordoostkwadrant Indische buurt,M32a
"1095ZA",Noordoostkwadrant Indische buurt,M32a
"1096AA",De Omval,M58h
"1096AB",De Omval,M58h
"1096AC",Amstelkwartier Noord,M58g
"1096AD",Amstelkwartier Noord,M58g
"1096AH",Weespertrekvaart,M58b
"1096AJ",Weespertrekvaart,M58b
"1096AK",Weespertrekvaart,M58b
"1096AL",Weespertrekvaart,M58b
"1096AM",Weespertrekvaart,M58b
"1096AN",Weespertrekvaart,M58b
"1096AS",Weespertrekvaart,M58b
"1096BA",Amstelkwartier Noord,M58g
"1096BC",De Omval,M58h
"1096BD",Amstelkwartier Zuid,M58i
"1096BE",Amstelkwartier Zuid,M58i
"1096BH",Amstelkwartier Zuid,M58i
"1096BJ",Amstelkwartier Zuid,M58i
"1096BK",Amstelkwartier Zuid,M58i
"1096BL",Amstelkwartier Zuid,M58i
"1096BN",Amstelkwartier Zuid,M58i
"1096BP",Amstelkwartier Zuid,M58i
"1096CJ",Amstelkwartier West,M58j
"1096CK",Amstelkwartier West,M58j
"1096CN",Amstelglorie,M58e
"1096CR",Amstelglorie,M58e
"1096DA",Weespertrekvaart,M58b
"1096DB",Weespertrekvaart,M58b
"1096DC",Weespertrekvaart,M58b
"1096DD",Weespertrekvaart,M58b
"1096DE",Weespertrekvaart,M58b
"1096DG",Weespertrekvaart,M58b
"1096DH",Weespertrekvaart,M58b
"1096DJ",Weespertrekvaart,M58b
"1096DK",Weespertrekvaart,M58b
"1096DL",Weespertrekvaart,M58b
"1096DM",Weespertrekvaart,M58b
"1096DN",Weespertrekvaart,M58b
"1096DP",Weespertrekvaart,M58b
"1096DR",Weespertrekvaart,M58b
"1096DS",Weespertrekvaart,M58b
"1096DV",Weespertrekvaart,M58b
"1096GB",Amstelkwartier Noord,M58g
"1096GC",Amstelkwartier Noord,M58g
"1096GD",Amstelkwartier Noord,M58g
"1096GE",Amstelkwartier Noord,M58g
"1096GG",Amstelkwartier Noord,M58g
"1096GH",Amstelkwartier Noord,M58g
"1096GJ",Amstelkwartier Noord,M58g
"1096GK",Amstelkwartier Noord,M58g
"1096GL",Amstelkwartier Noord,M58g
"1096HA",De Omval,M58h
"1096HH",De Omval,M58h
"1096HJ",De Omval,M58h
"1096HK",De Omval,M58h
"1096HL",De Omval,M58h
"1096HM",De Omval,M58h
"1096HP",De Omval,M58h
"1096HR",De Omval,M58h
"1096HS",De Omval,M58h
"1096HT",De Omval,M58h
"1096HV",De Omval,M58h
"1096HW",De Omval,M58h
"1096HX",De Omval,M58h
"1096HZ",De Omval,M58h
"1097AA",Don Bosco,M55d
"1097AB",Don Bosco,M55d
"1097AC",Don Bosco,M55d
"1097AD",Don Bosco,M55d
"1097AE",Don Bosco,M55d
"1097AG",Don Bosco,M55d
"1097AH",Don Bosco,M55d
"1097AJ",Don Bosco,M55d
"1097AK",Don Bosco,M55d
"1097AL",Don Bosco,M55d
"1097AM",Don Bosco,M55d
"1097AN",Don Bosco,M55d
"1097AP",Don Bosco,M55d
"1097AR",Don Bosco,M55d
"1097AS",De Eenhoorn,M55b
"1097AT",De Eenhoorn,M55b
"1097AV",De Eenhoorn,M55b
"1097AW",De Eenhoorn,M55b
"1097AX",De Eenhoorn,M55b
"1097AZ",De Eenhoorn,M55b
"1097BA",De Eenhoorn,M55b
"1097BB",De Eenhoorn,M55b
"1097BC",De Eenhoorn,M55b
"1097BD",De Eenhoorn,M55b
"1097BE",De Eenhoorn,M55b
"1097BG",De Eenhoorn,M55b
"1097BH",De Eenhoorn,M55b
"1097BJ",De Eenhoorn,M55b
"1097BK",De Eenhoorn,M55b
"1097BL",De Eenhoorn,M55b
"1097BM",Don Bosco,M55d
"1097BN",Don Bosco,M55d
"1097BP",Don Bosco,M55d
"1097BR",Don Bosco,M55d
"1097BS",Tuindorp Frankendael,M55h
"1097BT",Tuindorp Frankendael,M55h
"1097BV",Tuindorp Frankendael,M55h
"1097BW",Don Bosco,M55d
"1097BX",Don Bosco,M55d
"1097BZ",Don Bosco,M55d
"1097CA",Don Bosco,M55d
"1097CB",Don Bosco,M55d
"1097CC",Don Bosco,M55d
"1097CD",Don Bosco,M55d
"1097CE",Don Bosco,M55d
"1097CG",Don Bosco,M55d
"1097CH",Don Bosco,M55d
"1097CJ",Don Bosco,M55d
"1097CK",Don Bosco,M55d
"1097CL",Don Bosco,M55d
"1097CM",Don Bosco,M55d
"1097CN",Don Bosco,M55d
"1097CP",Don Bosco,M55d
"1097CR",Don Bosco,M55d
"1097CS",Don Bosco,M55d
"1097CT",Don Bosco,M55d
"1097CV",Don Bosco,M55d
"1097CW",Don Bosco,M55d
"1097CX",Don Bosco,M55d
"1097CZ",Don Bosco,M55d
"1097DA",Don Bosco,M55d
"1097DB",Don Bosco,M55d
"1097DC",Don Bosco,M55d
"1097DD",Don Bosco,M55d
"1097DE",Frankendael,M55e
"1097DG",Don Bosco,M55d
"1097DH",Don Bosco,M55d
"1097DJ",Don Bosco,M55d
"1097DK",Don Bosco,M55d
"1097DL",De Eenhoorn,M55b
"1097DM",Don Bosco,M55d
"1097DN",De Eenhoorn,M55b
"1097DP",Van der Kunbuurt,M55i
"1097DR",Van der Kunbuurt,M55i
"1097DS",Van der Kunbuurt,M55i
"1097DT",Van der Kunbuurt,M55i
"1097DV",Van der Kunbuurt,M55i
"1097DW",Van der Kunbuurt,M55i
"1097DX",De Eenhoorn,M55b
"1097DZ",De Omval,M58h
"1097EB",De Wetbuurt,M55g
"1097EC",De Wetbuurt,M55g
"1097EC",Drieburg,M57c
"1097ED",Tuindorp Frankendael,M55h
"1097EE",Tuindorp Frankendael,M55h
"1097EG",Tuindorp Frankendael,M55h
"1097EH",Tuindorp Frankendael,M55h
"1097EJ",Tuindorp Frankendael,M55h
"1097EK",Tuindorp Frankendael,M55h
"1097EL",Tuindorp Frankendael,M55h
"1097EM",Tuindorp Frankendael,M55h
"1097EN",Tuindorp Frankendael,M55h
"1097EP",Tuindorp Frankendael,M55h
"1097ER",Tuindorp Frankendael,M55h
"1097ES",Tuindorp Frankendael,M55h
"1097ET",Tuindorp Frankendael,M55h
"1097EV",Tuindorp Frankendael,M55h
"1097EW",Tuindorp Frankendael,M55h
"1097EX",Tuindorp Frankendael,M55h
"1097EZ",Tuindorp Frankendael,M55h
"1097GA",Nieuwe Oosterbegraafplaats,M57b
"1097GB",Tuindorp Frankendael,M55h
"1097GC",Tuindorp Frankendael,M55h
"1097GD",Tuindorp Frankendael,M55h
"1097GE",Tuindorp Frankendael,M55h
"1097GG",Tuindorp Frankendael,M55h
"1097GH",Tuindorp Frankendael,M55h
"1097GJ",Tuindorp Frankendael,M55h
"1097GK",Tuindorp Frankendael,M55h
"1097GL",Tuindorp Frankendael,M55h
"1097GN",Tuindorp Frankendael,M55h
"1097GP",Tuindorp Frankendael,M55h
"1097GR",Tuindorp Frankendael,M55h
"1097GS",Tuindorp Frankendael,M55h
"1097GT",Tuindorp Frankendael,M55h
"1097GV",Tuindorp Frankendael,M55h
"1097GW",Tuindorp Frankendael,M55h
"1097GX",Tuindorp Frankendael,M55h
"1097GZ",Tuindorp Frankendael,M55h
"1097HA",Tuindorp Frankendael,M55h
"1097HB",Tuindorp Frankendael,M55h
"1097HC",Tuindorp Frankendael,M55h
"1097HD",Tuindorp Frankendael,M55h
"1097HE",Tuindorp Frankendael,M55h
"1097HG",Tuindorp Frankendael,M55h
"1097HH",Tuindorp Frankendael,M55h
"1097HJ",Tuindorp Frankendael,M55h
"1097HK",Drieburg,M57c
"1097HL",Julianapark,M55c
"1097HM",Julianapark,M55c
"1097HN",Julianapark,M55c
"1097HP",Julianapark,M55c
"1097HR",Julianapark,M55c
"1097HS",Julianapark,M55c
"1097HT",Julianapark,M55c
"1097HV",Betondorp,M57a
"1097HW",Julianapark,M55c
"1097HX",Julianapark,M55c
"1097HZ",Julianapark,M55c
"1097JA",Tuindorp Frankendael,M55h
"1097JB",Julianapark,M55c
"1097JC",Tuindorp Frankendael,M55h
"1097JD",Tuindorp Frankendael,M55h
"1097JE",Julianapark,M55c
"1097JG",Julianapark,M55c
"1097JR",De Eenhoorn,M55b
